,organisation,topic_type,module,topic,lang,channel,link,title,desc,duration,likes,comments,chan_metrics
1113,C++,advanced,STL (Standard Template Library),Algorithms,english,Anuj Bhaiya,https://www.youtube.com/watch?v=B-nqY6IYqVw,Selection Sort Algorithm | C++ / Java Complete explanation for Beginners and Code | DSAOne Course 19,"Hey guys, In this video we're going to learn about the Selection Sort Algorithm. Join our Telegram Community: Telegram ...",0,Likes not available,Comments not available,na
1114,C++,advanced,STL (Standard Template Library),Algorithms,english,Neso Academy,https://www.youtube.com/watch?v=nxtDe6Gq4t4,Creating a Single Linked List (Part 1),Data Structures: Creating a Single Linked List Topics discussed: 1) Creating the first two nodes of the single linked list.,0,Likes not available,Comments not available,na
1115,C++,advanced,STL (Standard Template Library),Algorithms,english,William Lin,https://www.youtube.com/watch?v=bVKHRtafgPc,Starting Competitive Programming - Steps and Mistakes,"In this video, I describe the steps to start competitive programming for a person from any level and I point out several common ...",0,Likes not available,Comments not available,na
1116,C++,advanced,STL (Standard Template Library),Algorithms,english,Anuj Bhaiya,https://www.youtube.com/watch?v=HCL4_bOd3-4,Kadane&#39;s Algorithm | Largest Sum Contiguous Subarray | Java and C++ | Anuj Bhaiya ✅DSAOne Course #13,"Hey guys, In this video, we'll be solving Largest Sum Contiguous Subarray Problem using Kadane's Algorithm. Practice here: ...",0,Likes not available,Comments not available,na
1117,C++,advanced,STL (Standard Template Library),Algorithms,english,Neso Academy,https://www.youtube.com/watch?v=R9PTBwOzceo,Introduction to Linked List,Data Structures: Introduction to Linked List Topics discussed: 1) Different ways to maintain a list in memory. 2) Types of Linked List ...,0,Likes not available,Comments not available,na
1118,C++,advanced,STL (Standard Template Library),Algorithms,english,Neso Academy,https://www.youtube.com/watch?v=HFjJgSguqUA,Asymptotic Analysis (Solved Problem 1),Data Structures: Solved Question on Asymptotic Analysis Topics discussed: 1) Calculating the Time Complexity of the program ...,0,Likes not available,Comments not available,na
1119,C++,advanced,STL (Standard Template Library),Algorithms,english,Power Couple,https://www.youtube.com/watch?v=-zDry7Jkq8o,541 Leetcode problems are NOT enough.,1. How to use Leetcode effectively? 2. How to learn Data Structures and Algorithms? 3. How to use Leetcode solutions? 4.,0,Likes not available,Comments not available,na
1120,C++,advanced,STL (Standard Template Library),Algorithms,english,Power Couple,https://www.youtube.com/watch?v=14BL_FwQCpM,Fastest Way to Learn ANY Programming Language,"1. Top programming Languages. 2. How to learn coding? 3. How to learn Python, Javascript or Java? 3. How to become a ...",0,Likes not available,Comments not available,na
1121,C++,advanced,STL (Standard Template Library),Algorithms,english,Anuj Bhaiya,https://www.youtube.com/watch?v=bBQkErahU9c,Bubble Sort Algorithm | C++ / Java | Complete explanation for Beginners and Code | DSAOne Course #17,"Hey guys, In this video we're going to learn about the Bubble Sort Algorithm. Follow for updates: Instagram: ...",0,Likes not available,Comments not available,na
1122,C++,advanced,STL (Standard Template Library),Algorithms,english,Coding Ninjas,https://www.youtube.com/watch?v=a0OKwn_c1-0,How I Learnt Data Structures &amp; Algorithms and got into Microsoft | Part 1 | Coding Ninjas,Participate In CodeStudio Weekend ...,0,Likes not available,Comments not available,na
1123,C++,advanced,STL (Standard Template Library),Algorithms,english,Neso Academy,https://www.youtube.com/watch?v=f_IaKCB7Zo8,Basics of Asymptotic Analysis (Part 1),Data Structures: Basics of Asymptotic Analysis (Part 1) Topics discussed: 1) Definition of data structures. 2) How to measure the ...,0,Likes not available,Comments not available,na
1124,C++,advanced,STL (Standard Template Library),Algorithms,english,Sebastian Lague,https://www.youtube.com/watch?v=-L-WgKMFuhE,A* Pathfinding (E01: algorithm explanation),Welcome to the first part in a series teaching pathfinding for video games. In this episode we take a look at the A* algorithm and ...,0,Likes not available,Comments not available,na
1125,C++,advanced,STL (Standard Template Library),Algorithms,english,Neso Academy,https://www.youtube.com/watch?v=1Wrc91mp980,Input and Output in C++,C++ Programming: Input and Output in C++ Topics discussed: 1. Input/Output in C++. 2. The iostream Library: • istream • ostream ...,0,Likes not available,Comments not available,na
1126,C++,advanced,File Handling,File Streams,english,Neso Academy,https://www.youtube.com/watch?v=1Wrc91mp980,Input and Output in C++,C++ Programming: Input and Output in C++ Topics discussed: 1. Input/Output in C++. 2. The iostream Library: • istream • ostream ...,0,Likes not available,Comments not available,na
1127,C++,advanced,File Handling,File Streams,english,"Complex Concepts, Simply Put",https://www.youtube.com/watch?v=kb1mvw8r45o,#16 - Practice with text files in C++,Follow along in this video to get some practice working with text files in C++ 0:00 - Opening 0:11 - Where files are found 1:41 ...,0,Likes not available,Comments not available,na
1128,C++,advanced,File Handling,File Streams,english,Vaibhav Udgir,https://www.youtube.com/watch?v=504yWqQv0G4,File Handling in CPP,First Program to show how to copy a disk file on to another file.,0,Likes not available,Comments not available,na
1129,C++,advanced,File Handling,File Streams,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=GYf6AwK1VQU,File Handling In C - English,"Files in C -File handling functions -Opening a File closing a file --example: fopen, fclose -Reading data from a File.",0,Likes not available,Comments not available,na
1130,C++,advanced,File Handling,File Streams,english,Learning Passion,https://www.youtube.com/watch?v=ib3d7qnv-bE,Program to read and write from file in C++ Language | Programming | Learning Passion,Program to read and write from file in C++ Language | Programming | Learning Passion #Filehandling Subscribe our channel for ...,0,Likes not available,Comments not available,na
1131,C++,advanced,File Handling,File Streams,english,Thomas Pressly,https://www.youtube.com/watch?v=Yhi7u1uvP24,Using stream state flags and validating data read from a file - C++ - ENGR 2304,"Both the stream state flags (goodbit, eofbit, failbit, and badbit) are used with data checking and validation to read data from a file, ...",0,Likes not available,Comments not available,na
1132,C++,advanced,File Handling,File Streams,english,Edusoft Learning Systems - Learning Simplified,https://www.youtube.com/watch?v=ygOOwIk9oBI,Files handling (I/O streams) in C Language-C Language Full Course in Telugu-Lesson-25,Learn Yourself using pen drive in offline video link https://youtu.be/IynZkv8uGP8 ***Online Classes Starts on First Week of every ...,0,Likes not available,Comments not available,na
1133,C++,advanced,File Handling,File Streams,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=KOR3E8PylZg,File System - English,"File System File Directory File Inode Types of Files Home directory and Current directory Change Directory(cd) mkdir,rmdir.",0,Likes not available,Comments not available,na
1134,C++,advanced,File Handling,File Streams,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=V7QcHIwduAc,First Cpp Program - English,First C++ Program :- -Header files -Compiling a C++ program --example: g++ filename.cpp -o output parameter -Executing a C++ ...,0,Likes not available,Comments not available,na
1135,C++,advanced,File Handling,File Streams,english,Robert Martin,https://www.youtube.com/watch?v=yMwA4u7eXEY,"cin.get, cin.putback, and cin.peek()","C++ graphical demonstration of cin.get(), cin.peek(), and cin.putback().",0,Likes not available,Comments not available,na
1136,C++,advanced,File Handling,File Streams,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=29_EJGnzYHc,File System - English,,0,Likes not available,Comments not available,na
1137,C++,advanced,File Handling,File Streams,english,Multilingual Programming,https://www.youtube.com/watch?v=2nYoaInwoCQ,C++ - Command line arguments and user keyboard input,Video Chapters (table of content with clickable links into a specific part of the video) 00:00 Introduction about the video content ...,0,Likes not available,Comments not available,na
1138,C++,advanced,File Handling,File Streams,english,Dan McElroy,https://www.youtube.com/watch?v=AfnI59MzpPc,C++ Program Organization and Comments,C++ Program Organization and Comments.,0,Likes not available,Comments not available,na
1139,C++,advanced,File Handling,File Streams,english,United Top Tech,https://www.youtube.com/watch?v=4zNiYeF-2fY,"C++ Class program to get students details like name,roll number and marks","C++ Class program to get students details like name,roll number and marks.",0,Likes not available,Comments not available,na
1140,C++,advanced,File Handling,File Streams,english,programmerlyfe,https://www.youtube.com/watch?v=RBFmbDzfM-c,C++ tutorial for beginners - Your first program and IDE setup,"C++ beginner tutorial - Your first program and IDE setup. We set up the Code blocks development IDE in this video. Then, we write ...",0,Likes not available,Comments not available,na
1141,C++,advanced,File Handling,File Streams,english,Atish Jain,https://www.youtube.com/watch?v=7BeDIsyfFCk,20.Standard &amp; Non-Standard Header Files in C++ | C++  in Telugu,"Standard header files are a part of the C++ standard library and are included with every C++ compiler. Non-standard header files, ...",0,Likes not available,Comments not available,na
1142,C++,advanced,File Handling,File Streams,english,The Cherno,https://www.youtube.com/watch?v=fLgTtaqqJp0,CLASSES vs STRUCTS in C++,Twitter ▻ https://twitter.com/thecherno Instagram ▻ https://instagram.com/thecherno Patreon ▻ https://patreon.com/thecherno ...,0,Likes not available,Comments not available,na
1143,C++,advanced,File Handling,File Streams,english,Atish Jain,https://www.youtube.com/watch?v=b-ssC7gkSLQ,12. What is a Header File | Beginner&#39;s Guide to Learning C++ | C++  in Telugu,"A header file is a file that contains declarations of functions, variables, and other program elements that are used in your C++ ...",0,Likes not available,Comments not available,na
1144,C++,advanced,File Handling,File Streams,english,SANTRA TECHSPOT,https://www.youtube.com/watch?v=g3LVmxvyVJg,[SOLVED] HOW TO SOLVE SOURCE FILE NOT COMPLETED ERROR IN DEV C ++ With English Sub Titles,dev c++ compiler issue fixed.,0,Likes not available,Comments not available,na
1145,C++,advanced,File Handling,File Streams,english,Power Couple,https://www.youtube.com/watch?v=s2mYsPWzLjg,How I mastered Data Structures and Algorithms,1. How to learn Data Structures and Algorithms? 2. The best course to learn Data Structures and Algorithms in Java and Python 3.,0,Likes not available,Comments not available,na
1146,C++,advanced,File Handling,File Streams,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=h6K0YfqoG3g,File Handling In C - Urdu,,0,Likes not available,Comments not available,na
1147,C++,advanced,File Handling,File Streams,english,Neso Academy,https://www.youtube.com/watch?v=udfbq4M2Kfc,Basics of Dynamic Memory Allocation,Data Structures: Basics of Dynamic Memory Allocation Topics discussed: 1) What is Static Memory Allocation? 2) Example of ...,0,Likes not available,Comments not available,na
1148,C++,advanced,File Handling,File Streams,english,Hey Node,https://www.youtube.com/watch?v=dfjDaD0kwE8,What Is a Node.js Stream?,See the written version of this tutorial for links to prerequisites and related tutorials: ...,0,Likes not available,Comments not available,na
1149,C++,advanced,File Handling,File Streams,english,CS101.1x,https://www.youtube.com/watch?v=SDLQUqNa2Is,CS101x S406 Structure of a Simple C++ Program IIT Bombay,,0,Likes not available,Comments not available,na
1150,C++,advanced,File Handling,File Streams,english,Dan McElroy,https://www.youtube.com/watch?v=Ez3dr3pCiDc,C++ if...else...if  -  loops  -  DeMorgan&#39;s Theorem  -  switch/case,"This video discusses the if … else if … else control structure, some information on while and do loops, DeMorgan's Theorem and ...",0,Likes not available,Comments not available,na
1151,C++,advanced,File Handling,Binary Files,english,TED-Ed,https://www.youtube.com/watch?v=wgbV6DLVezo,How exactly does binary code work? - José Américo N L F de Freitas,Check out our Patreon page: https://www.patreon.com/teded View full lesson: ...,0,Likes not available,Comments not available,na
1152,C++,advanced,File Handling,Binary Files,english,CS101.2x,https://www.youtube.com/watch?v=YAlvCAMSH5Q,CS101x S028 Creating a Binary File IIT Bombay,,0,Likes not available,Comments not available,na
1153,C++,advanced,File Handling,Binary Files,english,KV ALGORITHMS,https://www.youtube.com/watch?v=j2eK4GvAME0,BINARY FILES IN C PROGRAMMING | CHARACTER FILES AND BINARY FILES IN C,EXPLANATION OF BINARY FILES IN C PROGRAMMING. Notes http://easynotes12345.com/,0,Likes not available,Comments not available,na
1154,C++,advanced,File Handling,Binary Files,english,Neso Academy,https://www.youtube.com/watch?v=m2FtsEvlmCA,Compiling &amp; Executing C++ Programs (VS Code),C++ Programming: Compiling & Executing C++ Programs (VS Code) Topics discussed: 1. Compilation of programs. 2. Steps for ...,0,Likes not available,Comments not available,na
1155,C++,advanced,File Handling,Binary Files,english,Tom Scott,https://www.youtube.com/watch?v=KXJSjte_OAI,"How Binary Search Makes Computers Much, Much Faster","Featuring binary versus linear search, and non-clustered indexes. Uh, indices. However you want to say it. • MORE BASICS: ...",0,Likes not available,Comments not available,na
1156,C++,advanced,File Handling,Binary Files,english,Techquickie,https://www.youtube.com/watch?v=4daUujBgQQ8,What Are DLLs?,"Try FreshBooks free, for 30 days, no credit card required at https://www.freshbooks.com/techquickie What are those mysterious ...",0,Likes not available,Comments not available,na
1157,C++,advanced,File Handling,Binary Files,english,mycodeschool,https://www.youtube.com/watch?v=COZK7NATh4k,Binary search tree - Implementation in C/C++,See complete series on data structures here: http://www.youtube.com/playlist?list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P ...,0,Likes not available,Comments not available,na
1158,C++,advanced,File Handling,Binary Files,english,CS50,https://www.youtube.com/watch?v=bOF-SpEAYgk,File Pointers - CS50 Shorts,"This is CS50, Harvard University's introduction to the intellectual enterprises of computer science and the art of programming.",0,Likes not available,Comments not available,na
1159,C++,advanced,File Handling,Binary Files,english,SANTRA TECHSPOT,https://www.youtube.com/watch?v=g3LVmxvyVJg,[SOLVED] HOW TO SOLVE SOURCE FILE NOT COMPLETED ERROR IN DEV C ++ With English Sub Titles,dev c++ compiler issue fixed.,0,Likes not available,Comments not available,na
1160,C++,advanced,File Handling,Binary Files,english,CodeWithHarry,https://www.youtube.com/watch?v=j8b4ZnZefBo,What is a Binary Tree?,"Binary Tree: A binary tree is a tree data structure in which each node has at most two children, which are referred to as the left ...",0,Likes not available,Comments not available,na
1161,C++,advanced,File Handling,Binary Files,english,Tom Scott,https://www.youtube.com/watch?v=JsTptu56GM8,How Computers Compress Text: Huffman Coding and Huffman Trees,"Computers store text (or, at least, English text) as eight bits per character. There are plenty of more efficient ways that could work: ...",0,Likes not available,Comments not available,na
1162,C++,advanced,File Handling,Binary Files,english,CS101.2x,https://www.youtube.com/watch?v=8xuktMteamA,CS101x S029 Directly Accessing and Updating Records in a File IIT Bombay,,0,Likes not available,Comments not available,na
1163,C++,advanced,File Handling,Binary Files,english,Geeky Script,https://www.youtube.com/watch?v=KRDGl9cqPwA,How to install DEV C++ on Windows 10/11 [ 2023 Update ] Latest GCC Compiler for C and C++,Hello Everyone! Today in this video I am going to step-by-step guide you on How to install DEV C++ IDE for C and C++ ...,0,Likes not available,Comments not available,na
1164,C++,advanced,File Handling,Binary Files,english,GeeksforGeeks,https://www.youtube.com/watch?v=0kNXhFIEd_w,Huffman Coding | GeeksforGeeks,Find Complete Code at GeeksforGeeks Article: http://www.geeksforgeeks.org/greedy-algorithms-set-3-huffman-coding/ This video ...,0,Likes not available,Comments not available,na
1165,C++,advanced,File Handling,Binary Files,english,Thomas Pressly,https://www.youtube.com/watch?v=Yhi7u1uvP24,Using stream state flags and validating data read from a file - C++ - ENGR 2304,"Both the stream state flags (goodbit, eofbit, failbit, and badbit) are used with data checking and validation to read data from a file, ...",0,Likes not available,Comments not available,na
1166,C++,advanced,File Handling,Binary Files,english,CodeWithHarry,https://www.youtube.com/watch?v=ZxPePWp0n3Y,Insertion in a Binary Search Tree,BST insert operation: In this video we will see how to insert a key in a binary search tree. This video will help you understand the ...,0,Likes not available,Comments not available,na
1167,C++,advanced,File Handling,Binary Files,english,TED-Ed,https://www.youtube.com/watch?v=p3q5zWCw8J4,How computer memory works - Kanawat Senanan,"View full lesson: http://ed.ted.com/lessons/how-computer-memory-works-kanawat-senanan In many ways, our memories make us ...",0,Likes not available,Comments not available,na
1168,C++,advanced,File Handling,Binary Files,english,Gate Smashers,https://www.youtube.com/watch?v=4YilEjkNPrQ,Lec-44: Introduction to Relational Algebra | Database Management System,Subscribe to our new channel:https://www.youtube.com/@varunainashots Link for DBMS Notes: File 1: https://rb.gy/8g186 ...,0,Likes not available,Comments not available,na
1169,C++,advanced,File Handling,Binary Files,english,Ben Eater,https://www.youtube.com/watch?v=yOyaJXpAYZQ,Comparing C to machine language,"In this video, I compare a simple C program with the compiled machine code of that program. Support me on Patreon: ...",0,Likes not available,Comments not available,na
1170,C++,advanced,File Handling,Binary Files,english,Geeky Script,https://www.youtube.com/watch?v=FEeFG9OR-QU,How to install MinGW w64 on Windows 10/11 [2023 Update] MinGW GNU Compiler | C &amp; C++ Programming,Hello Everyone! Today in this video I am going to step by step guide you on How to download and install MinGW-w64 (Minimalist ...,0,Likes not available,Comments not available,na
1171,C++,advanced,File Handling,Binary Files,english,Gate Smashers,https://www.youtube.com/watch?v=v0eQ4nXJjsk,L-4.1: Introduction to Greedy Techniques With Example | What is Greedy Techniques,greedyTechniques#Algorithm Subscribe to our new channel:https://www.youtube.com/@varunainashots Links for DAA Notes: ...,0,Likes not available,Comments not available,na
1172,C++,advanced,File Handling,Binary Files,english,Atish Jain,https://www.youtube.com/watch?v=b-ssC7gkSLQ,12. What is a Header File | Beginner&#39;s Guide to Learning C++ | C++  in Telugu,"A header file is a file that contains declarations of functions, variables, and other program elements that are used in your C++ ...",0,Likes not available,Comments not available,na
1173,C++,advanced,File Handling,Binary Files,english,Tom Scott,https://www.youtube.com/watch?v=Z5JC9Ve1sfI,The Fetch-Execute Cycle: What&#39;s Your Computer Actually Doing?,The fetch-execute cycle is the basis of everything your computer or phone does. This is literally The Basics. • Sponsored by ...,0,Likes not available,Comments not available,na
1174,C++,advanced,File Handling,Binary Files,english,SchoolFreeware,https://www.youtube.com/watch?v=aDojwZK7Z_w,Installing GCC GNU C++ and Using Embarcadero Dev-C++ For Windows Free Download Tutorial,Embarcadero Dev-C++ is a free download at: https://sourceforge.net/projects/embarcadero-devcpp/ This version of Dev-C++ is an ...,0,Likes not available,Comments not available,na
1175,C++,advanced,File Handling,Binary Files,english,Computerphile,https://www.youtube.com/watch?v=PZRI1IfStY0,Floating Point Numbers - Computerphile,"Why can't floating point do money? It's a brilliant solution for speed of calculations in the computer, but how and why does moving ...",0,Likes not available,Comments not available,na
1176,UI/UX,basic,User Research,User Interviews,english,Tharani Subramanian,https://www.youtube.com/watch?v=OdcGUNXUfDs,Use these Tips to Crack UX/UI Designer Interviews 👍,Do this before applying for job - Interview rounds and process? Design Challenges? Assignments? I have shared some tips on ...,0,Likes not available,Comments not available,na
1177,UI/UX,basic,User Research,User Interviews,english,DIY Usability,https://www.youtube.com/watch?v=TmVA5B67aCg,How to take notes during user interviews / usability testing,"ux #usability #uxresearch #userresearch After doing UX research for 15 years, I've found this to be a simple way to take notes for ...",0,Likes not available,Comments not available,na
1178,UI/UX,basic,User Research,User Interviews,english,Life at Google,https://www.youtube.com/watch?v=Z7UpV6TnyOg,Prepare for Your Google Interview: UX Design,Googlers share targeted advice for the UX design aspects of Google's interview process. This video will cover tips for process and ...,0,Likes not available,Comments not available,na
1179,UI/UX,basic,User Research,User Interviews,english,Master UXResearch,https://www.youtube.com/watch?v=eZu3d0b9SvM,How To Prepare for Your First User Interview,"Grab my free Guide to UX Research: https://www.masteruxr.com/free-guide-to-ux-research/ In this video, I lay out my suggestions ...",0,Likes not available,Comments not available,na
1180,UI/UX,basic,User Research,User Interviews,english,awwwards.,https://www.youtube.com/watch?v=5yOqvhpp6ws,UX Design for User Onboarding  | Ucraft | Ita Babayan &amp; Armine Manukyan,What are the best practices in UI UX design for user onboarding in a constantly changing global environment? Ita Babayan and ...,0,Likes not available,Comments not available,na
1181,UI/UX,basic,User Research,User Interviews,english,GFXMentor,https://www.youtube.com/watch?v=SbS1jwm4U4o,What is User Experience (UX) - اردو / हिंदी [Eng Sub],Hey Everyone! Here I'm starting new course which was demanded by many many students. In this video you will get an intro ...,0,Likes not available,Comments not available,na
1182,UI/UX,basic,User Research,User Interviews,english,Pro-face,https://www.youtube.com/watch?v=oj9yFLuzN5Q,User Interview &quot;Conveyer company &quot;  (Subtitled in English),Please click the subtitled icon of the YouTube player to show the English subtitle.,0,Likes not available,Comments not available,na
1183,UI/UX,basic,User Research,User Interviews,english,Tharani Subramanian,https://www.youtube.com/watch?v=R1ufN1ZI1Uo,A Complete Guide for a Beginner to start as a UX/UI Designer,Tamil UX Community https://forms.gle/oZvjA9a8gxfUtBos9 Check UX/UI certification courses in my website ...,0,Likes not available,Comments not available,na
1184,UI/UX,basic,User Research,User Interviews,english,Tharani Subramanian,https://www.youtube.com/watch?v=zjOz20k3Q1k,See How a FRESHER (With No Experience) became a UX/UI DESIGNER in 2023  #Success Stories #Series 2,Portfolio Link: https://www.behance.net/udhayaseelan LinkedIn: https://www.linkedin.com/in/udhaya-seelan-705b081a1/ Gmail ID: ...,0,Likes not available,Comments not available,na
1185,UI/UX,basic,User Research,User Interviews,english,CareerFoundry,https://www.youtube.com/watch?v=3zICP8XADfs,What Does A UX Designer Actually Do? (In 2023),"What does a UX designer actually do? In this video, we'll look at the key skills and attributes of a user experience designer, ...",0,Likes not available,Comments not available,na
1186,UI/UX,basic,User Research,User Interviews,english,Automation Step by Step,https://www.youtube.com/watch?v=UArZK5LA1o0,#AskRaghav | How to explain your project in an interview | 5 Points |,"All FREE courses - https://automationstepbystep.com/ Hi Friends, see today's question and ans below References How to select ...",0,Likes not available,Comments not available,na
1187,UI/UX,basic,User Research,User Interviews,english,CareerFoundry,https://www.youtube.com/watch?v=5CxXhyhT6Fc,UX Design vs UI Design - What&#39;s The Difference? (2023),"What's the difference between UX and UI design? What will you be doing as a user experience designer, or a user interface ...",0,Likes not available,Comments not available,na
1188,UI/UX,basic,User Research,User Interviews,english,Saptarshi Prakash,https://www.youtube.com/watch?v=yWYXMxGLAUk,"10 UX Laws, Terms and Principles everyone should know","10 UX Laws, Terms and Principles everyone should know Benq PD3205U: https://bit.ly/3xEdUOQ Benq PD3220U: ...",0,Likes not available,Comments not available,na
1189,UI/UX,basic,User Research,User Interviews,english,Sara Brunettini,https://www.youtube.com/watch?v=Xo4IqccZ2kg,"UI/UX Design, side hustles and life Q&amp;A","In this video, I answer some of your questions about UX design, career and life. Follow me on Instagram to take part in the next ...",0,Likes not available,Comments not available,na
1190,UI/UX,basic,User Research,User Interviews,english,TED,https://www.youtube.com/watch?v=9uOMectkCCs,The first secret of great design | Tony Fadell,"As human beings, we get used to ""the way things are"" really fast. But for designers, the way things are is an opportunity ... Could ...",0,Likes not available,Comments not available,na
1191,UI/UX,basic,User Research,User Interviews,english,Aquent Gymnasium,https://www.youtube.com/watch?v=UDekSJsMOC8,Conducting Customer Interviews,"Learn how to conduct a successful customer interview in this tutorial with Heather O'Neill, CEO of Pixels for Humans.",0,Likes not available,Comments not available,na
1192,UI/UX,basic,User Research,User Interviews,english,Gian the UX Designer,https://www.youtube.com/watch?v=-Wswto7eZlo,How I got 50+ UX Design Interviews (5 strategies),Let me know what you want to learn and see from me! Thanks for watching :-) Subscribe here!,0,Likes not available,Comments not available,na
1193,UI/UX,basic,User Research,User Interviews,english,Julien Hervy,https://www.youtube.com/watch?v=SNRRNN1UPEM,Difference UX &amp; CX: Interview Joe Pine,"Gartner predicts that by 2018, more than 50% of organizations will redirect their investments to customer experience innovations.",0,Likes not available,Comments not available,na
1194,UI/UX,basic,User Research,User Interviews,english,Ansh Mehra,https://www.youtube.com/watch?v=bH-tB-qxypI,Writing UX Design Case Study : Step by Step Process for UX/UI Portfolios | UX/UI for Beginners,Free Hindi UX/UI Design Course (for Designers): ...,0,Likes not available,Comments not available,na
1195,UI/UX,basic,User Research,User Interviews,english,Nikhil Pawar,https://www.youtube.com/watch?v=fvg7u8055GE,🌟10 BEST YouTube Channels That Will Make You a UI/UX Design Pro | Learn UI/UX Design for FREE!,All in One Graphics Pack - https://www.dopemotions.com/store ⚡ My After Effects course is out now!,0,Likes not available,Comments not available,na
1196,UI/UX,basic,User Research,User Interviews,english,Jadene Designs,https://www.youtube.com/watch?v=2gbJ15XS1yU,UX Design Terms you need to know,Here are some UX Design Terms that you need to know as a UX Designer. Time stamps 00:35 User Experience 01:58 User ...,0,Likes not available,Comments not available,na
1197,UI/UX,basic,User Research,User Interviews,english,Workplace Anthropology Matters!,https://www.youtube.com/watch?v=R6okpqLRaYU,"Amy Goldmacher, UX and Design Researcher",Amy Goldmacher is an anthropologist who works in user experience and design.,0,Likes not available,Comments not available,na
1198,UI/UX,basic,User Research,User Interviews,english,NNgroup,https://www.youtube.com/watch?v=8QQKSeR4YhI,This vs. That: Confusing UX Terms Compared,"User experience, user interface, customer experience, service design, usability: all these terms have simple definitions and cover ...",0,Likes not available,Comments not available,na
1199,UI/UX,basic,User Research,User Interviews,english,CareerFoundry,https://www.youtube.com/watch?v=OJLfjgVlwDo,What Is Information Architecture? (UX Design Guide),Information architecture is vital when creating a good user experience! But what exactly is it? And how does it shape the digital ...,0,Likes not available,Comments not available,na
1200,UI/UX,basic,User Research,User Interviews,english,CareerFoundry,https://www.youtube.com/watch?v=aFJpdHEvR64,UX Design Trends 2022 (And The Future Of UX…),"Where does the future of UX design lie? If you came here for updates on areas like glass morphism, color palettes, and design ...",0,Likes not available,Comments not available,na
1201,UI/UX,basic,User Research,Surveys,english,UX Tools,https://www.youtube.com/watch?v=jT57uCPr7p8,Add UX surveys to anything (with Tally),What if creating a survey was as easy as editing a Notion doc? That's Tally. Let's make some surveys! Sign up for Tally: ...,0,Likes not available,Comments not available,na
1202,UI/UX,basic,User Research,Surveys,english,Tharani Subramanian,https://www.youtube.com/watch?v=JqHj92Kxwzg,How to do a UX Case Study (Part 1- Let&#39;s find the problem),Send Your Topics and Problem Statement To Email ID: learnwiththarani@gmail.com Let's take it forward from here!,0,Likes not available,Comments not available,na
1203,UI/UX,basic,User Research,Surveys,english,UX in the Head,https://www.youtube.com/watch?v=ockM9XEqHN0,UX Research: How to Avoid Survey Mistakes,It's time to look at UX Research surveys! This video discusses the popularity of surveys and the common mistakes that lead to bad ...,0,Likes not available,Comments not available,na
1204,UI/UX,basic,User Research,Surveys,english,GFXMentor,https://www.youtube.com/watch?v=SbS1jwm4U4o,What is User Experience (UX) - اردو / हिंदी [Eng Sub],Hey Everyone! Here I'm starting new course which was demanded by many many students. In this video you will get an intro ...,0,Likes not available,Comments not available,na
1205,UI/UX,basic,User Research,Surveys,english,Ansh Mehra,https://www.youtube.com/watch?v=Y40J_DomBu4,What is UX/UI Design in Hindi | 2022 UX Salaries in India | UX Course for beginners | Ansh Mehra UX,Figma's Playlist + more UX Resources: ...,0,Likes not available,Comments not available,na
1206,UI/UX,basic,User Research,Surveys,english,Jadene Designs,https://www.youtube.com/watch?v=2gbJ15XS1yU,UX Design Terms you need to know,Here are some UX Design Terms that you need to know as a UX Designer. Time stamps 00:35 User Experience 01:58 User ...,0,Likes not available,Comments not available,na
1207,UI/UX,basic,User Research,Surveys,english,Technical Suneja,https://www.youtube.com/watch?v=iFzDCx_v9C0,UX VS UI Designer VS Front END VS BACK END Developer 🔥🔥,UX VS UI Designer VS Front END VS BACK END Developer What does a UX/UI Designer do? UX stands for user ...,0,Likes not available,Comments not available,na
1208,UI/UX,basic,User Research,Surveys,english,Akash Tyagi,https://www.youtube.com/watch?v=SEGikYc-i1g,Pass Every Coursera Peer-Graded Assignment With 100 % Credit| 2020 |  Coursera Assignment | Coursera,everything you need to complete coursera assignments is covered in this video.. i hope you all like it.! Also check out this ...,0,Likes not available,Comments not available,na
1209,UI/UX,basic,User Research,Surveys,english,UX in the Head,https://www.youtube.com/watch?v=fOlvYYR0oh0,UX Research: 10 Tips to Improve Your UX Presentation Deck,Struggling with your UX research presentation? Not sure how to make it better? Let's go over a list of 10 points and some practical ...,0,Likes not available,Comments not available,na
1210,UI/UX,basic,User Research,Surveys,english,aonatalks,https://www.youtube.com/watch?v=buLb-O7zTTM,YouTube journey: why I created a channel for UX Researchers,"Tap ""Show More"" for Timestamps and more helpful UXR Resources ⬇️ 00:00 Intro 00:30 My Youtube journey 03:49 Why I ...",0,Likes not available,Comments not available,na
1211,UI/UX,basic,User Research,Surveys,english,DesignCode,https://www.youtube.com/watch?v=1h73MOcH3xA,Design a simple UI from scratch for a Food App in Figma - For beginners,Learn how to design simple screens for a food app in the Figma design tool Figma file ...,0,Likes not available,Comments not available,na
